text,label,label_id,pred_label,pred_label_id,prob_negative,prob_positive,confidence,error_type,note
"This was Hitchcock's third Hollywood feature, and it appears he was yet to settle into a pattern of consistency, turning from faithful adaptation of classic novel in Rebecca, to espionage thriller in Foreign Correspondent, and now this romantic comedy in the mould of the ""screwball"" pictures of the 1930s.<br /><br />Hitchcock's formal method, on the other hand, had by now settled into something consistent, so much so that he was unable (or at least unwilling) to deviate from it. It was unwise then for him to step outside his usual genre, and a romantic comedy was particularly inappropriate. In Rebecca it was actually great to see Hitchcock constrained by his producer and the source text, forced to turn his technique to heavy Gothic drama, but for Mr and Mrs Smith there is a huge mismatch between form and content. In other words, Hitchcock was no Ernst Lubitsch.<br /><br />First, let's look at the romantic angle. The best love scenes in Hitchcock films were wild, passionate and slightly dangerous  the ""ever fallen in love with someone you shouldn't have?"" situation, and he was great at depicting that. This is something that makes a much earlier film, Rich and Strange, one of the few Hitchcock non-thrillers that really works. Hitch is not so good however when it comes to a more gentle and familiar love story. A light, tender touch is required and Hitch doesn't have it.<br /><br />Secondly, take the comedy. Of course, Hitchcock films could be funny  The Lady Vanishes is probably the best example  but only when the jokes were sprinkled throughout the story. The master of suspense simply isn't enough of a comedy director to create a film that has funny bones. He cuts up scenes as he would in a thriller  snappy opposing angles of people talking, inserted close-ups of hands and feet, point-of-view shots  but doesn't allow for comic timing or focus on gags. For example, the business with Carole Lombard's dress bursting at the seems is shown to us with a couple of close-ups, but these are timed more as if he were revealing some crucial plot point, and have no comedic impact. Occasionally Hitchcock's style does roughly coincide with the comedy  for example the arrangement of characters in the scene at the club, where Robert Montgomery tries to make it look as if he is with the attractive, sophisticated woman at the next table  but such moments are few and far between.<br /><br />Even the cast of Mr and Mrs Smith are not up to standard. I'm not sure this was Robert Montgomery's strength lay, and he is boring here. This was of course exactly where ""Queen of Screwball"" Carole Lombard's strength lay, and yet while she is clearly acting well the scenes are simply not geared to capturing comedy performances. Even Jack Carson, who could be hilarious when he was really allowed to let go before the camera, fails to perk things up at all. Of course, neither of these fine comedy actors is helped by the screenplay, which isn't exactly bursting with laughs in the first place, even if the basic story is a fairly good premise.<br /><br />The only full-on comedy Hitchcock made after this was the Trouble with Harry, and that sort of worked because it played upon his familiar suspensefulness. However it was only when the story could exist independently of the humour, when the basic framework was suspense  as it is in The Lady Vanishes or Family Plot  that Hitchcock was capable of doing comedy well.",negative,0,positive,1,0.010641460306942463,0.9893585443496704,0.9893585443496704,false_positive,
"Three children are born during a solar eclipse and ten years later this has somehow caused them to grow up without consciences. As their simultaneous tenth birthday celebrations approach, they become cunning and calculating cold-blooded murderers. Nice-girl local teen Joyce Russel (Lori Lethin) finds herself confronting these little terrors when most others are falling for their angelic demeanors.<br /><br />Hearkening back to films like ""The Bad Seed"" and ""Village of the Damned"", this films' premise of evil children may not be wholly original but it's still pretty disturbing. All three of the child actors - Elizabeth Hoy, Billy Jacoby, and Andy Freeman - are chillingly convincing. Director Ed Hunt and his co-writer Barry Pearson maintain the unpleasant yet compelling mood for the duration of the film; they go so far as to have the little girl charge admission for an unwilling peep show involving her older sister (future stand-up comedienne and MTV personality Julie Brown, whose striptease is a real eyeful).<br /><br />Name actors Susan Strasberg, as an icy teacher, and Jose Ferrer, with barely any screen time as a doctor, add to the proceedings with their presence, while K.C. Martel, one of the youngsters from the original ""The Amityville Horror"", is very likable as Joyces' kid brother. Other familiar faces like Ellen Geer, B-movie he-man Michael Dudikoff, Cyril O'Reilly (""Porky's"", ""Dance of the Damned""), Joe Penny ('Jake and the Fatman'), and William Boyett (""The Hidden"") can be seen as well.<br /><br />Touching upon such parental fears as children playing with guns that they've discovered and being locked inside old refrigerators, ""Bloody Birthday"" is a little more than just a slasher variation with kids as antagonists. Aided and abetted by Arlon Obers' music score, this film sticks in the memory more than some of its brethren, without lots of gore to fall back on (although that arrow through the eye gag works quite well).<br /><br />Bleak, nasty, and downbeat, ""Bloody Birthday"" is worth a look for the curious.<br /><br />7/10",positive,1,negative,0,0.9893553853034973,0.010644573718309402,0.9893553853034973,false_negative,
"i am in a vast minority here. i also didn't much care for the original caddyshack, aside from the chase/murray duo scene and select rodney jokes. okay, break it down: rodney vs. jackie- both jewish and have similar humor. rodney's a bigger name and more distinct. jackie has an incidental and more observational approach to his jokes and is more 'up yours' in this sequel. jackie's attitude toward everything is memorable and in a way, inspirational! his quick lines and over-confidence left me wishing i could express myself in such a way. rodney was good, but there wasn't enough of him, and he was more 'in your face' and dismissive. jackie, in a rare film appearance, makes a perfect sub for rodney (come on, a gun shaped hair dryer?!?!) really, look at the little things!<br /><br />stack vs. knight- both play snobby yuppies very well. ted knight, despite his wonderful tv/film career, kinda shows his age. but, he does pull off the snobbish demands of the part and we want to see him fall. ted looks kinda weak and is pretty annoying, playing his anger and frustration too slapstick, while stack is more incidentally snide and vengeful; you really hate him and enjoy see him constantly fail. stack wins with me.<br /><br />murray vs. aykroyd- well, both had great, vintage SNL-like scenes with the ever-present and enjoyable chevy chase (ty webb). i did like the murray/chase one better. murray plays his great, annoying, chatty character with obvious improv skill and is loveable- yet annoying. and the exact same can be said for aykroyd. both get annoying after a while, but it's a tie.<br /><br />i really loved part 2 over the first. they are 2 totally different mooded films. part one is more drug/bathroom/sex humor with a cast full of great names. part 2 uses golf as a backdrop for a 'stick-it-to-the-rich' type of comedy that makes one feel better about being working class. 80s script? yes. a bit far-fetched? yes, but wasn't the first? an insult to the sport of golf? yes, it's a movie. thin story? yes, it's a comedy with actual humor- not 'dances with wolves'!! besides- part 2 has a much better soundtrack!! PLEASE- DON'T EXPECT THIS TO BE A SEQUEL TO PART ONE!! IT IS 98% ITS OWN MOVIE AND SHOULDN'T EVEN HAVE THE NAME 'CADDYSHACK' IN IT. that said, i am a big fan of caddyshack 2 and it is a great exponent of 80s fluff entertainment with quality humor. VIVA JACKIE MASON!!! to all the reducers- lighten up! it's a great comedy of its own. randy quaid was wonderful, jonathan silverman was wonderful, heck, everyone was!! all this chatting and now i feel like watching it! i think i will",positive,1,negative,0,0.9892823696136475,0.010717579163610935,0.9892823696136475,false_negative,
"This little short absolutely fascinates me.<br /><br />The only thing I've seen thus far like it is some of the work by Sam Brakhage, the creator of Dog Star Man. However, where Brakhage is trying to unnerve by ""making us learn how to see again"" and provide us with an affront of head-ache inducing bright colors and flashes (which I still totally dig and embrace as high art...), this film I would characterize as very relaxing and hypnotizing. Man Ray's general use of spinning objects/camera does not create so much of a dizzy feeling but a warm flow of senses, intermingling and going along with the gravity of the moving world around us.<br /><br />An interesting conceit of this very short work is that as it goes along, objects become more and more recognizable until we end on a nude torso (of which I feel is the least feminine well-rounded breasts I've ever seen). The circles and spirals of shadow and light over the torso make it an object of surrealistic beauty, something that you could hang on your wall and delve over forever. It's because of this and other images in this film that I had to watch it again and again (eventually a total seven times) just because it utterly fascinates me.<br /><br />--PolarisDiB",positive,1,negative,0,0.9892790913581848,0.010720952413976192,0.9892790913581848,false_negative,
"I want to preface this review by saying that I have no idea what ""Begotten"" is truly about. All I really know is that in the beginning God kills himself, in turn birthing Mother Earth, who proceeds to impregnate herself with God's semen. She then births a son. The rest is pretty subjective, and you have to interpret it in your own way.<br /><br />How I chose to interpret the film was this; God killing himself signified the start of the scientific revolution, when people started questioning the doctrines imposed by the church, like the geocentric view of the universe and etc. Mother Earth symbolized people starting to think for themselves and reject the church's ""it happens like this because God says so"" views. The Tribal people were the church lashing back at them, trying to force Christianity down their throats. I'm not exactly sure how Son Of Earth fits into all of this. Mother Earth and the Tribal people seemed to be fighting over him, so maybe he represents the freedom of people or something to that effect.<br /><br />I have no idea what the final parts of this movie are supposed to mean. Bludgeoning, raping, then dismembering Mother Earth and Son Of Earth and grinding them into the ground like a mortar and pestle could mean anything, but that is where the fun of this film lies; You can interpret it any way you want. There doesn't have to be a definitive meaning to it, you can let your mind wander. Sometimes you don't even know what you are supposed to be looking at because it is shot in a weird angle or it is too fuzzy.<br /><br />The only thing that disappointed me was that I was expecting a truly terrifying film. I was going into it thinking I was going to get a phone call immediately afterward with a foreboding ""seven days"" warning. What I got was pleasantly different. It was not scary at all, but it stirred my imagination. Trying to decipher the movie's cryptic message was a creative challenge. There were many scenes that were in fact beautiful. Mother Earth just after she was born and the final shot of the forest path come to mind.<br /><br />So overall I would have to say that I thoroughly enjoyed this film. It is certainly the most abstract movie I've ever seen, but that's not a bad thing.",positive,1,negative,0,0.9892767667770386,0.010723177343606949,0.9892767667770386,false_negative,
"Yes, said title line does actually appear in this movie. Why? I'm not sure. When the line was actually being said, didn't somebody in the crew filming, at some point, laugh? I would have liked to see the outtakes from this movie, mostly because I think they would be more entertaining than the movie itself.<br /><br />Helmed by director Jim Gillespie, (""I Know What You Did Last Summer,"") comes a teen slasher movie that seems to assume we haven't ever seen a teen slasher movie before. Of course, he's not to be given all the blame. There are also three writers responsible, and this is somehow based on a video game that's still in production. The title of said game is ""Backwater,"" but upon looking for information on it I came up with absolutely nothing.<br /><br />And so we begin the movie... I would like to say before I continue that I wasn't expecting this to win an Oscar. When I am in the right mindset, I enjoy a fun horror movie to pass the time. I think there exists an opportunity for an effective, original, and smart slasher movie. ""Venom"" is not this movie.<br /><br />There is almost no character development at all. That's fine. You don't expect a whole lot. However, instead of a well-knit cast of a few, this movie decides to introduce us to the following many horror movie cliché characters...<br /><br />1. The Final Girl: She has just broken up for her boyfriend. This means that at some point in the movie when they are in peril, they will decide to get back together again. Which more than likely means he will die and she will be the last remaining survivor of the movie. ""Eden"" is played by Agnes Bruckner, without much enthusiasm, I might add.<br /><br />2. The Boyfriend: He's just around to co-exist with The Final Girl until his demise. Sure, he can save her, but he's doomed and we know it. ""Eric"" is played by Jonathan Jackson.<br /><br />3. The Bimbos: Usually horror movies only feel the need for one of these, but here we have two. They shoplift, they steal, they might show their breasts, (not in this case,) or they might possibly be alcoholics. A staple of the genre. They also wander around in dimly lit areas all on their lonesome, usually saying things like, ""Hello? Is there anybody there?"" ""Tammy"" and ""Patty,"" suitably named, are played by Bijou Phillips and Davetta Sherwood.<br /><br />4. The Jackass: Sure, he looks pretty, but he's the idiot in the movie that's inserted purely to be an idiot. He says stupid things, does stupid things, has obviously never seen a horror movie, and is one of enjoyable kills you watch this kind of thing for. ""Sean"" is played by D.J. Cotrona.<br /><br />5. The Girlfriend: She loves the Jackass even though pretty much nobody else does, and she's usually the one left alive for a while so she can scream and cry until she starts tripping and gets left behind. ""Rachel"" is played by Laura Ramsey.<br /><br />6. The Creepy Janitor: In this case, The Creepy Gas Station Attendant. Enough said. ""Ray"" is played by Rick Cramer.<br /><br />I could continue, but I think you get the picture. The remaining characters aren't so much common as they are equally killable. There's ""The Gay Guy,"" (Pawel Szajda as ""Ricky,"") who definitely got robbed as far as screen time is concerned, and ""The One Who Knows What's Going On."" Of course none of that matters, because at first everyone always thinks that one's crazy. ""Cece"" is played by Meagan Good.<br /><br />There are a couple other characters, namely a deputy played by Method Man, but he and others are killed off pretty quickly and get even less character development than the following clichés.<br /><br />So, you're probably thinking, ""why does this movie require such a deep analysis? It's just a summer horror flick, for cryin' out loud!"" Based on that question, does it deliver the goods? Yes, and no. The acting isn't particularly convincing, even given the amount of talent involved. Bijou Phillips was hailed for her performance in Larry Clark's Bully, and Agnes Bruckner has been an up-and-coming talent for a while now.<br /><br />So, what about the gore? There's some. That's really about it. A lot of the juiciest bits are cut-aways. Namely a scene involving somebody's face and a sandblaster used to remove paint from cars.<br /><br />To the filmmaker's credit, there are a couple interesting scenes. I liked the bit where part of a house was literally ripped off so that the unstoppable villain could get to the characters.<br /><br />If this had all been centered around a smarter screenplay in which the characters didn't make the same dumb mistakes literally hundreds of horror movie characters had made before them, it might have made for a more enjoyable experience. All of the most interesting characters are immediately killed off in the first third of the movie and then it just becomes a not-particularly-interesting countdown until we know it's just The Creepy Janitor and The Final Girl.<br /><br />I suppose I must be a little jaded, but as a horror film fan, I'm left wondering why I should have bothered when I could easily have written a better screenplay myself. I won't even mention the numerous instances of terrible CGI.",negative,0,positive,1,0.010727519169449806,0.9892724752426147,0.9892724752426147,false_positive,
"Critters 4: This movie was continued after the 3rd critters movies. This one was released in the same years as critters 3 was released in 1991. Critters 4 takes you in space as they hunt for the humans in a space ship. I doubt if there will be a Critters 5 because the ending for the 4th was quite a good ending, which brought the end to the critters as there was no more left. I give this movie 10 out of 10.",positive,1,negative,0,0.9891999959945679,0.010800022631883621,0.9891999959945679,false_negative,
"I know little or nothing about astronomy, but nevertheless; I was, at first, a little sceptical about the plot of this movie. It follows three children that were all born during a solar eclipse and so have no emotion, and thus (naturally) become ruthless serial killers. The plot does sound ridiculous at first, but once you realise that a solar eclipse blocks out Saturn and, as you know, Saturn is the emotion planet, it all falls into place; makes complete sense and it's then that you know you aren't simply watching another silly 80's slasher with a pea brain plot. Thank god for that! Seriously, though, Bloody Birthday is based on a ridiculous premise, but it more than makes up for that with it's originality. Having a bunch of kids going round slaughtering people may not be the most ingenious masterstroke ever seen in cinema, but when given the choice between this and another dull Friday the 13th clone - I know what I'd choose.<br /><br />Also helping the film out of the hole that some people would think it's silly plot dug it into is the fact that it's extremely entertaining. Many slashers become formulaic far too quickly and the audience ends up watching simply to see some gore. This film, however, keeps itself going with some great creepy performances from the kids (which harks back to creepy kid classics such as Village of the Damned), a constant stream of sick humour and a small, but impressive for the type of film, dose of suspense and tension. One thing that I liked a lot about this movie was the vast array of weaponry. There's nothing worse than a slasher where the killer uses the same weapon over and over again (cough Halloween cough), but that's not the case here as Bloody Birthday finds room for everything from skipping ropes to bow and arrows. There wasn't any room for a chainsaw, which is a huge shame, but I suppose not every film can have a chainsaw in it.",positive,1,negative,0,0.9891834259033203,0.010816550813615322,0.9891834259033203,false_negative,
"Tycoon will never be listed as one of John Wayne's better post Stagecoach film. It's good in spots, has some fine action sequences in the cave in and also in the flood at the climax. But the plot leaves a lot to be desired.<br /><br />What we have in Tycoon is two men who thoroughly dislike each other and that dislike prevents them from working as a team. Multimillionaire Cedric Hardwicke has hired John Wayne and James Gleason to build a railroad. But then he refuses to give them the needed funds to do the job right.<br /><br />Things get really complicated when Wayne falls for Hardwicke's daughter, Laraine Day. After a night when they have to spend time alone in an Inca ruin, by convention in South America, Wayne and Day get a shotgun wedding even though nothing happened.<br /><br />What should have happened is these two should have been locked in a room for 24 hours together to work out their differences one way or another. Their petty spites cause some fatalities among Wayne's crew.<br /><br />But what Tycoon is most known for is another piece of pettiness. Laraine Day was married to Leo Durocher the manager of the Brooklyn Dodgers when this was being filmed. He was a constant presence on the set, insanely jealous of John Wayne who he thought might be having an affair with his wife. Nothing to it, but he made his wife's life miserable.<br /><br />Not one of the Duke's better efforts.",negative,0,positive,1,0.010823206044733524,0.9891768097877502,0.9891768097877502,false_positive,
"I saw Winnie's Heffalump a couple of days ago. A nice story based on well known characters created by A.A.Milne. Although Winnie, Piglet, Tigger and Rabbit are all present in this animated feature, the main character is Roo this time. He befriends with scary Heffalump who proves to be not scary at all and shows everybody that friendship knows no boundaries and everybody wants and deserves to be happy. I love this film and I would love it even more were I 10 or 15 years younger. Alas, I would like to become a kid again to enjoy this Heffalump story much more but all I am left with is a sense of sadness at the loss of a sort of childishness and innocence of which this movie is full I was glad to hear Carly Simon sing, Joel McNeely provided great score.",negative,0,positive,1,0.010987875051796436,0.9890121221542358,0.9890121221542358,false_positive,
"I mean let's face it, all you have to do in modelling is pose for photos. The judging is so over the top with it's criticism. The show however is entertaining, especially with Tyra Banks, Nigel Barker, J Alexander and the supermodel herself Twiggy. I've watched season 5, 6, 7 and in the middle of season 8. It looks like American Idol gone sexy but I'm a guy and I only watch it because of the hot girls posing in their bikinis! The show can be quite boring, when it comes to judging, Tyra tends to go on and on and it's really off-putting. Anyway would I recommend it? Yes, Would I recommend it to women wanting to go into the modelling business? No.",positive,1,negative,0,0.9889899492263794,0.011010070331394672,0.9889899492263794,false_negative,
"Macbeth is one of the most frequently told stories in cinema and has been translated many times in numerous theater and celluloid settings. Originally written by William Shakespeare in the early 1600's, Macbeth tells the story of betrayal among royalty and one man's quest for power. Director Geoffrey Wright (Romper Stomper) tries his hand at updating Macbeth by setting it in the contemporary Melbourne underworld. A film where the characters substitute swords for guns (ala Baz Luhrman's Romeo and Juliet) and royal vassals for gangsters, Macbeth is a gritty, violent, but critically flawed film.<br /><br />Macbeth (Sam Worthington)works for King Duncan (Gary Sweet). After being elevated to the Thane of Glamis by The King (as was prophesied to Macbeth by three witches), Macbeth starts setting his eyes on the throne. One night the King comes to stay at Macbeth's house and Lady Macbeth (Victoria Hill) talks him into killing The King to assume power. Macbeth kills his master and then assumes his crown. But success has it's downside, as Macbeth soon finds out, when he has to go to hideous lengths to protect his murderous secret. <br /><br />OK, first things first. The film's major fault is Sam Worthington. His portrayal of Macbeth is in a word... boring. I honestly didn't care about Macbeth while watching the film. I had more sympathy for Victoria Hill's Lady Macbeth because she bothered to act at least. Worthington sits sullen and wood faced throughout the entire film. I felt like he was doing his best impression of Johnny Deep's George Jung character from Blow... but without the charisma. I have never seen Worthington in a film before so I'm not sure if it was his or the Director's fault, but either way the glue that should have tied everything together into one cohesive unit is weak.<br /><br />The dialog is good, but when matched up to the Geoffrey Wright's Australian Gangster Motif seems a bit out of place. Frentically paced action sequences mixed with long Shaksperian musings creates pacing conflict within the film. I understand that this is Macbeth and that the director wanted to use the original dialog intact. But hard, fast action scenes following a three minute soliloquy tends to get annoying if not a bit pretentious. <br /><br />The camera-work is highly stylized, and for the most part, it works well. One thing that I found annoying was how the camera would slowly jostle back and forth, almost constantly. I don't mind shots like that it's just overdone. It's passes beyond the realm of being cool and stylish and instead becomes irritating. Other than that, the art direction and cinematography is fairly well-done. <br /><br />For all of the good qualities Macbeth possesses; stylish direction, Shakespearian dialog, a strong soundtrack, supernatural nude witches(the weird sisters), and good helpings of brutal, bloody violence. All of these strengths are forgotten when one considers Sam Worthington's uninspired portrayal of Macbeth. The role of Macbeth was essential for tying everything together and in this respect Geoffrey Wright and Sam Worthington failed miserably, making Macbeth a forgettable foray into Shakespeare.",negative,0,positive,1,0.011036655865609646,0.9889633655548096,0.9889633655548096,false_positive,
"Don't get me wrong. I've got a considerable soft spot for the works of Charles Band, both as producer and director. But you've got to raise an eyebrow when the man who was willing to put his name to ""Dollman Vs The Demonic Toys"" sticks a pseudonym on anything. As a bit of bad-movie fun, ""Head Of The Family"" is rather lacking, although it is better acted than you might expect. Jacqueline Lovell is a definite talent who deserves better than these kinds of movies. J.W. Perra is also quite funny as the titular monster, though for such a superintelligent being he does get hoodwinked quite easily. Y'know, I'm nitpicking because the rest of the movie is so sharp and witty of course....<br /><br />And having a lead character called Lance Bogan? Nice one guys. We didn't know you Americans knew that piece of slang!",negative,0,positive,1,0.011046417988836765,0.9889535903930664,0.9889535903930664,false_positive,
"This digital horror film brings us into the Micro-budget film genre where the more blood and chicks in distress the better. The story is weak, the acting is respectable and the special effects, well, they're special alright. A quality horror film for the fans that already know what to expect.",negative,0,positive,1,0.01106621976941824,0.988933801651001,0.988933801651001,false_positive,
"The 80's is largely considered the decade in which horror decided to have fun. Sometimes, there were some definite brains behind it all (""Evil Dead II"", ""Night of the Creeps"" and ""Return of the Living Dead"" for example) and then there were those movies that were mindless but had a definite low rent charm and were perfect for a night with beer and friends. Movies like ""Pieces"" and ""Blood Diner"" stacked rental shelves in the 80's and 90's, offering little in intelligence or craftsmanship but plenty in dumb entertainment. Kevin Tenney's 1988 movie ""Night of the Demons"" is a part of this tradition-stupid, poorly acted and not an original bone in it's body, but dammit if you don't have a good time.<br /><br />The plot is so simplistic it just had to come from the 80's: a group of dumb teens played by a bunch of actors in their mid to late 20's decide to go to a party at Hull House thrown by Angela (Mimi Kinkade) and Suzanne (Scream Queen legend Linnea Quigley.) Well, Angela and co. decide to throw a séance. This turns out to be as Will Arnett's ""Arrested Development"" character Gob would call it, a ""Huge Mistake,"" because a demonic force soon possesses Angela, and starts to get to the others as well.<br /><br />Take ""The Evil Dead"", ""A Nightmare on Elm Street"" and your average dumb dead teen flick, throw them in a blender, and ""Night of the Demons"" is what you get. The movie is anything but original, and really, it's not a good movie. The whole thing is insanely derivative, the acting is terrible, the jokes often fall flat, the characters are annoying (especially the character of Stooge) and the plot holes are numerous. That out of the way, it's still a lot of fun. So why? <br /><br />Well for one thing, the make up and gore effects are top notch, with some really memorable moments (especially a nasty and just plane odd bit with a tube of lipstick) that really stick out. It also rarely if ever takes itself too seriously, yet with the exception of some terrible puns, plays it straight and never wastes the audiences time with winking self awareness. Plus, there's a definite energy and enthusiasm to the whole enterprise that's almost impossible to resist. Yeah, it's nothing special, but it knows that, and it couldn't be more proud of that fact. It's a goofy party horror movie, and it never pretends to be anything more.<br /><br />It might not be a classic, but ""Night of the Demons"" is a good example of horror junk food done right. It might not be too memorable or original, but sometimes you don't want a fancy beer. Sometimes you want a Budweiser.",positive,1,negative,0,0.9888185858726501,0.011181442067027092,0.9888185858726501,false_negative,
"Haggard: The Movie is the real life story of Ryan Dunn, and his girlfriend who cheated on him, also with the help from his two friend, 1. A skate boarder who lives for nothing, and, 2. A trying-to-be funny scientist (which doesn't really work) played by Bam Margera and Brandom Dicamillo.<br /><br />The film Haggard The Movie also has a lot of the characters from Jackass, etc, but to say it was written by Bam Margera and Co. this is a very weak attempt, seems to me like it was written when he was bored, or as a project with they did not pay a lot of attention to.<br /><br />The films also stars Bam's girlfriend Jennifer Rivell, who plays Glauren, Ryan's girlfriend who basically cheated on him, again very bad acting by Jennifer, another actor that some people may be interested in is Steve a.k.a Hellboy, played by RakeYohn, which his character does not seem to be with the story, again bad acting, also this character does not really have a lot of lines in this film which basically makes it very boring. but worst of all, is Raab's character, the voice sound like a smoker who basically has throat cancer, also i think he could have been improved! Overall i think the characters in this film aren't with the story, like in one scene, it would be on one certain character, a minute later, a different scene, different character.<br /><br />To say that this is supposed to be a film, sort of a documentary, its not played by the characters as a documentary, the acting makes you think that its a cheap attempt at making a film with your spare time.<br /><br />Towards the middle of the film we start to lose focus on the main character Ryan Dunn, although a lot of the attention is on Bam and Brandon.<br /><br />In conclusion this film is OK, if you laugh at things that aren't very funny, stupid stunts, terrible acting and the occasional nude scene!, Also i think there there are too many scenes of just no talking and just music! 7/10",positive,1,negative,0,0.9888163805007935,0.011183592490851879,0.9888163805007935,false_negative,
"It is important to realise that Eisenstein was a committed Marxist film maker who held some very specific and particular theories about what film could achieve, and how.<br /><br />It is simply idle to compare Alexander Nevsky negatively with anything from a similar period in the US; this film comes from the oldest film school in the world, from another continent, from an entirely different approach to cinema.<br /><br />To appreciate this film a little more, try finding out about Pudovkin's and Kuleshov's theories of montage, for example, or read the Wikipedia entry on Marxist Film Theory. If you're feeling really bold, you might even investigate the triadic forms of Hegelian dialectic.<br /><br />It follows that if you watch this film without some understanding of Eisenstein's ideas and ideals, you probably won't get it. In Alexander Nevsky the main characters aren't playing themselves, they are meant to be distillations of their nation's character. Nevsky and his generals are deliberately shown larger-than-life, because they represent stylised, heroic aspects of the entire Russian people.<br /><br />The acting isn't wooden, it's meant to be slightly mannered. It represents a completely different school from the more naturalistic, narrative style which Hollywood was rapidly adopting. Eisenstein's films are especially designed *not* to be realistic. If anything seems somewhat ""obvious"", whether lighting or language or a pose struck by an actor, it's meant to be that way. Eisenstein was one of the early proponents of film as an art form, not just as entertainment.<br /><br />If the editing sometimes seems to consist of a clash of images, well, that's the idea. Shots are meant to contrast with each other, Eisenstein's films contain and embody elements of a political/philosophical argument, namely Marxist dialectic.<br /><br />So sit back, shout hurrah for Russia and her folk-hero defenders, boo at the cowardly nobles and the Teuton invaders, and enjoy the difference.",positive,1,negative,0,0.9888150095939636,0.011185023002326488,0.9888150095939636,false_negative,
"This movie was made only 48 years after the end of the Civil War--most likely in anticipation of the 50th anniversary of the end of the war. In the film there are recreations of battles and the people of the era that look rather impressive and realistic. It also provides a different and more balanced view than just its contemporary, BIRTH OF A NATION--a patently absurd and racist film. Because of this, this short film would be excellent for use in the classroom to discuss the war and tell the story of a very young man that runs away to enlist as a drummer. The boy makes good and is a hero, though the film ends rather melodramatically--a definite convention of the day. Not a great film, but a decent plot, decent acting and little of the over-the-top acting you often saw in other films of the day.<br /><br />One annoying aspect of this film was the too frequent use of title cards to describe or set the stage for stuff that was really obvious. It got annoying from time to time.",positive,1,negative,0,0.9887292981147766,0.01127066370099783,0.9887292981147766,false_negative,
"It took me a while to find this movie since they don't have it yet on DVD (and my VCR is not worth hooking up again). I guess all the referencing to drug use is too much for some folks. But I found a decent bootleg on Ebay and I must say that anyone who takes this movie too seriously is just retarded. It is a slap stick spoof in the vein of ""Airplane."" I must say that when I watched it on Showtime or Spotlight growing up in the 80s, I enjoyed the humor a whole lot more then, than I do now. But it's definitely worth watching just to see what they(i.e., movie makers) were able to get away with before the ""Just Say No"" hypocrites unleashed their propaganda. sing...""We are all on drugs"" hahaha It's a silly film and worth the $10 I paid off of Ebay to get it on DVD just don't even think about comparing it to the original - that's just plain stupid. What are you high?",positive,1,negative,0,0.9887080192565918,0.011291997507214546,0.9887080192565918,false_negative,
"While amiable and amusing for gay audiences, Frank Oz's film ""In and Out,"" about a closeted gay teacher who has been outed on national television by a former student, has been sanitized and deodorized to appeal to the larger and more profitable straight viewers that patronized ""The Bird Cage."" Although audiences likely patted themselves on the back for being tolerant and liberal enough to see the film, the movie revolves around Kevin Kline's Howard Brackett, who is a grossly stereotyped gay man. The movie asserts that a tendency to dance to disco music, revel in Barbra Streisand movies, and dress well indicates one's sexual orientation. Like ""Queer Eye,"" the film actually takes a backhanded slap at straight men and stereotypes them as slovenly, dim witted, and lacking in taste and culture. OK, so ""In and Out"" is only a comedy, but even comedies send messages that can hurt.<br /><br />Unfortunately, at the center of the film's humor lies a somewhat pathetic character. Howard is middle aged, deeply closeted or in self-denial, and evidently has never had a sex life. A three-year engagement to a female teacher in the school where he works is described as a series of sunsets, long talks, and watching ""Funny Lady."" Fortunately, Joan Cusack plays Howard's intended, Emily Montgomery, and she steals the show throughout. Most of the film's funniest moments belong to her, although Kline's attempts to resist dancing during an instruction tape on macho behavior are hilarious. He is a gifted physical performer, but the film gives him only few moments to shine. Matt Dillon also stands out as the student turned actor, and the clip from his Oscar-nominated film about a gay soldier is hysterical. However, despite the movie's gay theme, there is no boy-meets-boy romance, and only one male-to-male kiss, and that smooch is about as erotic as the one between Michael and Fredo Corleone in ""Godfather II."" <br /><br />Although well intentioned, ""In and Out"" fails to address the injustices and prejudices that it illustrates. Howard is fired from his teaching job despite his outstanding performance and credentials, yet little outrage is expressed. Most of the characters are more upset about the cancelled wedding than about Howard's self-realization, which seems to take place overnight, and his abrupt and unjust dismissal. Not surprisingly, Howard's parents, endearingly portrayed by Debbie Reynolds and Wilford Brimley, and his students rise to support him. However, the sugary finale is as embarrassing to the audience as it evidently was to Howard Brackett in the film. The movie would have been more refreshing if it had revolved around a gay man who dressed like a slob, was a rabid fan of football, drove a station wagon, listened to country music, and lived on fast food. Despite some good performances and funny situations, ""In and Out"" perpetuates stereotypes and, whether they be positive or negative, stereotypes should be consigned to the dustbin of social history.",positive,1,negative,0,0.9887079000473022,0.0112921092659235,0.9887079000473022,false_negative,
